"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","seed","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","target","foil","choices","combination_order","choices_in_order","round","condition","trial_counter","target_location","trial_kind","correct"
"pavlovia","0","19","0.0-0.0","CAN_115","115","","","","","","","","","","","","","","","","","","",""
"preload","1","1757","0.0-1.0","CAN_115","115","true","false","[]","[]","[]","","","","","","","","","","","","","",""
"fullscreen","2","18326","0.0-2.0","CAN_115","115","true","","","","","","","","","","","","","","","","","",""
"html-button-response","3","36516","0.0-3.0","CAN_115","115","","","","","","18176","","0","","","","","","","","","","",""
"html-button-response","4","39248","0.0-4.0","CAN_115","115","","","","","","2718","","0","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","trigger",""
"html-button-response","5","42722","0.0-5.0-0.0","CAN_115","115","","","","","","3462","<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>","1","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","response","1"
"html-audio-button-response","6","42932","0.0-5.0-1.0","CAN_115","115","","","","","","null","stimuli/bleep.m4a","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","audio_feedback","1"
"html-button-response","7","43450","0.0-6.0","CAN_115","115","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","star","square","[""square"",""star""]","left-right","[""square"",""star""]","1","practice","1","right","iti",""
"html-button-response","8","45802","0.0-7.0","CAN_115","115","","","","","","2335","","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","trigger",""
"html-button-response","9","47189","0.0-8.0-0.0","CAN_115","115","","","","","","1378","<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>","0","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","response","1"
"html-audio-button-response","10","47396","0.0-8.0-1.0","CAN_115","115","","","","","","null","stimuli/bleep.m4a","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","audio_feedback","1"
"html-button-response","11","47925","0.0-9.0","CAN_115","115","","","","","","null","<button class=""jspsych-btn""><img src=""stimuli/white_square.png"" style=""width: 200px;height: 200px;""></button>","null","triangle","pentagram","[""triangle"",""pentagram""]","left-right","[""triangle"",""pentagram""]","1","practice","1","left","iti",""
"html-button-response","12","48851","0.0-10.0","CAN_115","115","","","","","","912","","0","diamond","rectangle","[""rectangle"",""diamond""]","left-right","[""rectangle"",""diamond""]","1","practice","1","right","trigger",""
